game_date,home_team,away_team,actual_margin,home_weighted_margin,away_weighted_margin,home_weighted_win_pct,away_weighted_win_pct,home_recent_10_win_pct,away_recent_10_win_pct,home_weighted_points_for,away_weighted_points_for,home_weighted_points_against,away_weighted_points_against,home_weighted_point_diff,away_weighted_point_diff,home_recent_margin_3,home_recent_margin_5,home_recent_margin_10,away_recent_margin_3,away_recent_margin_5,away_recent_margin_10,home_recent_win_pct_3,home_recent_win_pct_5,away_recent_win_pct_3,away_recent_win_pct_5,home_recent_points_for_5,home_recent_points_against_5,away_recent_points_for_5,away_recent_points_against_5,rest_diff,home_b2b,away_b2b,home_games_played,away_games_played,market_spread
2025-11-01,Milwaukee Bucks,Sacramento Kings,-2,10.931540522623733,-7.87577747213642,0.8009576077723416,0.18571311866281484,0.8,0.2,121.44405191239812,110.86748094939975,114.65271087044347,117.02045625732663,6.791341041954652,-6.15297530792688,5.0,6.8,6.8,-8.666666666666666,-5.8,-5.8,0.6666666666666666,0.8,0.0,0.2,121.8,115.0,111.0,116.8,-1,0.0,0.0,5.0,5.0,0.0
2025-11-01,Charlotte Hornets,Minnesota Timberwolves,-17,0.8937389308735167,-7.381078386308076,0.3723188589012547,0.3723188589012547,0.4,0.4,123.12764128519223,114.17889306056973,124.82123894710372,119.03436203024346,-1.6935976619114967,-4.855468969673723,-5.666666666666667,-0.4,-0.4,-3.3333333333333335,-4.8,-4.8,0.3333333333333333,0.4,0.3333333333333333,0.4,124.0,124.4,114.2,119.0,0,0.0,0.0,5.0,5.0,0.0
2025-11-02,Boston Celtics,Houston Rockets,-27,9.86375664147589,18.0,0.551799518660109,0.6894864924587557,0.5,0.6666666666666666,113.69107650590344,129.64002151456162,106.92854560602532,115.14331730905131,6.762530899878115,14.496704205510312,17.666666666666668,7.4,6.0,14.0,14.0,14.0,1.0,0.6,0.6666666666666666,0.6666666666666666,112.8,105.4,129.0,115.0,-2,0.0,0.0,6.0,3.0,0.0
2025-11-01,Washington Wizards,Orlando Magic,-31,-15.13624335852411,-4.342383011116752,0.18571311866281484,0.3359916627190655,0.2,0.3333333333333333,118.29248483082975,115.78095931266796,129.27384538042932,120.13544363418295,-10.981360549599572,-4.354484321514988,-16.666666666666668,-10.6,-10.6,-5.0,-6.2,-4.5,0.0,0.2,0.3333333333333333,0.2,118.4,129.0,113.6,119.8,-1,0.0,0.0,5.0,6.0,0.0
2025-11-02,Detroit Pistons,Dallas Mavericks,12,1.65131891629307,-6.620849804892478,0.6133951794170593,0.42768206075424453,0.6,0.4,115.40928999456109,107.99694095035966,114.30103076332938,114.61779075525214,1.1082592312317132,-6.620849804892487,1.3333333333333333,0.8,0.8,1.6666666666666667,-7.6,-7.6,0.6666666666666666,0.6,0.6666666666666666,0.4,115.0,114.2,107.8,115.4,1,0.0,0.0,5.0,5.0,0.0
2025-11-01,Indiana Pacers,Golden State Warriors,5,-13.242504427650594,-14.826782551678146,0.0,0.5856472128105993,0.0,0.6,111.50799872960032,117.96983265802113,122.98610514347331,116.2900430932646,-11.478106413872993,1.6797895647565326,-8.666666666666666,-11.4,-11.4,7.333333333333333,1.6,1.6,0.0,0.0,0.6666666666666666,0.6,112.2,123.6,119.0,117.4,0,0.0,0.0,5.0,5.0,0.0
2025-11-02,Charlotte Hornets,Utah Jazz,23,-5.488713591373435,-11.863756641475891,0.29903929968296844,0.3723188589012547,0.3333333333333333,0.4,119.55977054405845,119.67008627164795,124.26596450545084,120.87755343665822,-4.706193961392387,-1.2074671650102715,-20.0,-7.6,-3.1666666666666665,-6.666666666666667,0.0,0.0,0.0,0.2,0.3333333333333333,0.4,117.8,125.4,120.2,120.2,0,0.0,0.0,6.0,5.0,0.0
2025-11-02,Toronto Raptors,Memphis Grizzlies,13,-12.207860937986224,-5.757495572349407,0.3359916627190655,0.4826782551678148,0.3333333333333333,0.5,119.043543316496,118.47827629320338,122.97836421675375,121.44761887383984,-3.9348209002577477,-2.9693425806364644,-8.333333333333334,-8.2,-3.5,-5.666666666666667,-4.8,-3.0,0.3333333333333333,0.2,0.3333333333333333,0.4,116.2,124.4,117.2,122.0,1,0.0,0.0,6.0,6.0,0.0
2025-11-02,Cleveland Cavaliers,Atlanta Hawks,8,-3.2771479173149642,6.516175524744019,0.48036938179608807,0.5296194963183108,0.5,0.5,112.88897130144066,116.71952645414771,114.39851325414594,117.62619079179659,-1.509541952705277,-0.906664337648877,-3.3333333333333335,0.4,-1.0,6.666666666666667,1.4,-2.1666666666666665,0.3333333333333333,0.6,0.6666666666666666,0.6,114.2,113.8,115.8,114.4,0,0.0,0.0,6.0,6.0,0.0
2025-11-03,Los Angeles Lakers,Miami Heat,10,1.4457041653700717,7.2674322264697055,0.8009576077723416,0.5980838647998179,0.8,0.6,118.75846243607945,124.78233238258765,115.76956099995994,113.55225176985789,2.9889014361195194,11.230080612729765,-2.6666666666666665,3.4,3.4,9.666666666666666,11.4,11.4,0.6666666666666666,0.8,0.6666666666666666,0.6,119.2,115.8,125.4,114.0,-1,0.0,0.0,5.0,5.0,0.0
2025-11-03,New York Knicks,Chicago Bulls,12,9.03464348966437,12.0,0.35898958533641107,1.0,0.4,1.0,113.67671881187347,123.57839076918002,116.44539525403712,114.6018502313062,-2.7686764421636525,8.976540537873817,-9.333333333333334,-2.0,-2.0,9.333333333333334,8.8,8.8,0.0,0.4,1.0,1.0,113.4,115.4,122.8,114.0,0,0.0,0.0,5.0,5.0,0.0
2025-11-02,Oklahoma City Thunder,New Orleans Pelicans,31,12.72518268281841,-13.89165841870158,1.0,0.0,1.0,0.0,118.1270700706962,107.7204800408735,106.91286768233195,123.58279123682229,11.214202388364257,-15.862311195948791,10.666666666666666,11.0,11.0,-22.666666666666668,-15.6,-15.6,1.0,1.0,0.0,0.0,118.6,107.6,108.0,123.6,1,0.0,0.0,5.0,5.0,0.0
2025-11-02,Brooklyn Nets,Philadelphia 76ers,-24,-5.96535651033563,3.0692869793287407,0.0,0.771360331473414,0.0,0.8,113.45974273445543,124.90297717089437,127.35784599849231,120.76033742181745,-13.898103264036877,4.1426397490769205,-14.666666666666666,-14.0,-14.0,5.333333333333333,4.2,4.2,0.0,0.0,0.6666666666666666,0.8,113.8,127.8,125.0,120.8,2,0.0,0.0,5.0,5.0,0.0
2025-11-03,Phoenix Suns,San Antonio Spurs,12,8.75635370999692,17.99766939986663,0.3359916627190655,1.0,0.3333333333333333,1.0,116.59596121414648,117.7093102119764,120.12267568939889,103.84711964106451,-3.5267144752524047,13.862190570911892,5.666666666666667,-6.4,-4.666666666666667,11.666666666666666,14.4,14.4,0.3333333333333333,0.2,1.0,1.0,115.6,122.0,118.2,103.8,-1,0.0,0.0,6.0,5.0,0.0
2025-11-04,Brooklyn Nets,Minnesota Timberwolves,-16,-12.398067766105239,1.3153196020019144,0.0,0.4958586588595104,0.0,0.5,111.79470159066152,115.7182383164396,127.68105369673822,116.27212788899934,-15.8863521060767,-0.5538895725597399,-19.0,-15.0,-15.666666666666666,1.0,-2.2,-1.1666666666666667,0.0,0.0,0.3333333333333333,0.4,111.4,126.4,115.0,117.2,-1,0.0,0.0,6.0,6.0,0.0
2025-11-04,LA Clippers,Miami Heat,-1,11.426838374239955,2.491930113108937,0.6133951794170593,0.48036938179608807,0.6,0.5,111.02322161539261,123.8410767876775,111.85043585327291,116.78948703641156,-0.8272142378802982,7.0515897512659365,-3.3333333333333335,-0.8,-0.8,3.6666666666666665,10.2,7.833333333333333,0.6666666666666666,0.6,0.3333333333333333,0.6,111.2,112.0,125.2,115.0,2,0.0,0.0,5.0,6.0,0.0
2025-11-04,Indiana Pacers,Milwaukee Bucks,-2,-6.735652011497909,0.30946080684596244,0.19681935917654197,0.6433136446830131,0.16666666666666666,0.6666666666666666,111.99847282270751,123.71848620967731,120.23336889175914,118.65745127790261,-8.23489606905163,5.061034931774699,-5.666666666666667,-9.2,-8.666666666666666,6.0,3.8,5.333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.6,108.0,117.2,121.8,118.0,0,0.0,0.0,6.0,6.0,0.0
2025-11-04,New York Knicks,Washington Wizards,17,10.092345695551487,-7.485714977641239,0.485152844375988,0.1491611816569225,0.5,0.16666666666666666,116.49581783662595,113.51125353361996,116.35773284555727,128.4326698714336,0.13808499106868055,-14.921416337813639,-2.6666666666666665,-1.2,0.3333333333333333,-18.333333333333332,-14.2,-14.0,0.3333333333333333,0.4,0.0,0.2,115.2,116.4,113.2,127.4,-2,0.0,0.0,6.0,6.0,0.0
2025-11-04,Denver Nuggets,Sacramento Kings,6,28.207860937986222,-5.144520411403756,0.5980838647998179,0.34598054083346447,0.6,0.3333333333333333,123.16794943859286,115.61722788425458,110.7384838332284,120.16553981669311,12.429465605364456,-4.548311932438537,15.0,12.2,12.2,-5.666666666666667,-4.6,-4.5,0.6666666666666666,0.6,0.3333333333333333,0.4,124.0,111.8,114.8,119.4,0,0.0,0.0,5.0,6.0,0.0
2025-11-04,Houston Rockets,Dallas Mavericks,8,12.55429583462993,-12.0,0.7753624867607436,0.3435059516252912,0.75,0.3333333333333333,129.1864551645666,108.39118174890262,111.23182422696061,116.07075244811054,17.954630937605998,-7.679570699207915,24.333333333333332,17.25,17.25,-5.666666666666667,-3.4,-8.333333333333334,1.0,0.75,0.3333333333333333,0.4,128.75,111.5,111.4,114.8,0,0.0,0.0,4.0,6.0,0.0
2025-11-04,Portland Trail Blazers,Los Angeles Lakers,-8,6.127321423304373,4.2898264665154135,0.7009607003170316,0.8401330038595551,0.6666666666666666,0.8333333333333334,121.03665042521361,120.97101465556929,116.56949149392354,116.60219329298327,4.467158931290072,4.368821362586019,6.0,6.2,4.5,5.333333333333333,1.8,4.5,1.0,0.8,1.0,0.8,122.6,116.4,119.6,117.8,2,0.0,0.0,6.0,6.0,0.0
2025-11-04,Boston Celtics,Utah Jazz,-2,-3.285042358264512,-15.835902696950855,0.45567649197610244,0.29903929968296844,0.42857142857142855,0.3333333333333333,111.48030131605204,116.38909057424455,110.59917579776797,121.88575008667118,0.8811255182840654,-5.496659512426632,-2.0,4.0,1.2857142857142858,-15.666666666666666,-8.8,-3.8333333333333335,0.6666666666666666,0.6,0.0,0.2,114.0,110.0,115.0,123.8,0,0.0,0.0,7.0,6.0,0.0
2025-11-04,Memphis Grizzlies,Detroit Pistons,-8,-1.2882992817708914,0.13857395865748204,0.3985960962816552,0.6894864924587557,0.42857142857142855,0.6666666666666666,115.95617235616234,116.70646931435002,120.67284728881111,113.45450464469228,-4.716674932648772,3.2519646696577382,-5.666666666666667,-1.0,-4.428571428571429,3.3333333333333335,4.0,2.6666666666666665,0.3333333333333333,0.4,0.6666666666666666,0.8,115.2,116.2,117.2,113.2,0,0.0,0.0,7.0,6.0,0.0
2025-11-05,LA Clippers,Oklahoma City Thunder,-19,7.990056799524694,10.017487863876445,0.4926671332822137,1.0,0.5,1.0,112.59320602534433,121.84162804516556,113.45442784619985,106.7331976500824,-0.8612218208555191,15.108430395083161,-6.0,3.2,-0.8333333333333334,18.666666666666668,16.0,14.333333333333334,0.3333333333333333,0.6,1.0,1.0,113.4,110.2,117.8,101.8,-2,0.0,0.0,6.0,6.0,0.0
2025-11-05,New Orleans Pelicans,Charlotte Hornets,4,-18.485008855301185,-2.219782058037631,0.0,0.42114608271283377,0.0,0.42857142857142855,107.38185626175274,120.68165326941458,126.22355766752882,120.56145081072665,-18.841701405776078,0.12020245868792756,-22.333333333333332,-20.6,-18.166666666666668,-3.3333333333333335,-2.2,0.5714285714285714,0.0,0.0,0.3333333333333333,0.4,104.8,125.4,118.8,121.0,0,0.0,0.0,6.0,7.0,0.0
2025-11-05,Atlanta Hawks,Orlando Magic,15,-18.448034765503447,5.431949532784594,0.4373602114595771,0.4516613742074753,0.42857142857142855,0.42857142857142855,115.37479123375148,117.38690869106026,117.51710886592738,115.58267064165274,-2.142317632175903,1.804238049407516,5.666666666666667,-1.0,-3.0,9.333333333333334,0.8,0.5714285714285714,0.6666666666666666,0.4,0.6666666666666666,0.4,115.4,116.4,117.2,116.4,-1,0.0,0.0,7.0,7.0,0.0
2025-11-05,Golden State Warriors,Phoenix Suns,11,12.966523579113213,-17.13221314200046,0.47038050368168927,0.4516613742074753,0.5,0.42857142857142855,116.2043959423486,118.930933852424,115.83931827916159,119.7529073133245,0.36507766318700874,-0.8219734609004945,1.3333333333333333,-0.6,0.5,11.0,1.4,-2.2857142857142856,0.3333333333333333,0.4,0.6666666666666666,0.4,113.4,114.0,121.2,119.8,2,0.0,0.0,6.0,7.0,0.0
2025-11-05,Toronto Raptors,Milwaukee Bucks,28,-3.2165608946784765,0.9124530701725957,0.4516613742074753,0.7054481172414694,0.42857142857142855,0.7142857142857143,118.68755973532427,122.5481313844736,119.67234862896288,118.02032624445756,-0.9847888936386084,4.527805140016042,2.0,-4.4,-1.1428571428571428,3.3333333333333335,3.0,4.857142857142857,0.6666666666666666,0.4,0.6666666666666666,0.6,116.4,120.8,120.8,117.8,2,0.0,0.0,7.0,7.0,0.0
2025-11-05,Chicago Bulls,Philadelphia 76ers,2,8.222494519450237,10.534986720857773,0.8031806408234581,0.8163610445151537,0.8333333333333334,0.8333333333333334,122.08681675440057,125.70935057865057,117.23886548293186,117.65839791004925,4.847951271468716,8.050952668601326,3.6666666666666665,5.6,5.333333333333333,9.333333333333334,8.8,7.5,0.6666666666666666,0.8,0.6666666666666666,0.8,123.0,117.4,127.4,118.6,-1,0.0,0.0,6.0,6.0,0.0
2025-11-06,Los Angeles Lakers,San Antonio Spurs,2,4.496904768927503,7.297910033624299,0.8679817043680554,0.8031806408234581,0.8571428571428571,0.8333333333333334,121.32446224986545,117.76652358977435,116.32309252640718,108.99451279393095,5.001369723458268,8.7720107958434,7.666666666666667,2.0,5.0,4.0,5.4,10.0,1.0,0.8,0.6666666666666666,0.8,118.8,116.8,116.8,111.4,-1,0.0,0.0,7.0,6.0,0.0
2025-11-06,Dallas Mavericks,New Orleans Pelicans,-2,-6.620849804892478,-18.62316222923034,0.2836674946538716,0.17419918545310553,0.2857142857142857,0.14285714285714285,107.27784309416106,108.88312988107323,115.01323231656225,123.74582550760003,-7.735389222401196,-14.8626956265268,-6.0,-3.0,-8.285714285714286,-9.666666666666666,-19.0,-15.0,0.3333333333333333,0.4,0.3333333333333333,0.2,110.4,113.4,104.8,123.8,1,0.0,0.0,7.0,7.0,0.0
2025-11-06,Boston Celtics,Washington Wizards,29,-2.9296494766151406,-10.116997245640627,0.3839855897588624,0.12317742531106392,0.375,0.14285714285714285,110.14610816997747,111.5060025445192,109.71826582834176,126.78950646318182,0.42784234163571,-15.283503918662618,-9.333333333333334,4.8,0.875,-22.333333333333332,-19.6,-14.428571428571429,0.3333333333333333,0.6,0.0,0.0,112.0,107.2,110.2,129.8,0,0.0,0.0,8.0,7.0,0.0
2025-11-06,Denver Nuggets,Miami Heat,10,20.286619960629437,2.150815706582879,0.67718874097263,0.5708886122237034,0.6666666666666666,0.5714285714285714,124.51262925195073,123.17196434000128,113.34860694688173,117.1745565941022,11.164022305068997,5.997407745899082,12.666666666666666,14.6,11.166666666666666,-5.0,4.0,6.857142857142857,0.6666666666666666,0.8,0.3333333333333333,0.6,123.8,109.2,120.0,116.0,0,0.0,0.0,6.0,7.0,0.0
2025-11-06,Portland Trail Blazers,Oklahoma City Thunder,2,2.2202521828820534,12.501702373987007,0.5788539172871664,1.0,0.5714285714285714,1.0,119.98507083827629,122.56601305250875,117.68968083773133,106.77967440211503,2.2953900005449555,15.786338650393716,-1.3333333333333333,0.6,2.7142857142857144,23.0,16.4,15.0,0.6666666666666666,0.6,1.0,1.0,117.8,117.2,119.6,103.2,1,0.0,0.0,7.0,7.0,0.0
2025-11-06,Cleveland Cavaliers,Philadelphia 76ers,11,0.7452568716826593,7.0682955075201495,0.5708886122237034,0.6741516155249675,0.5714285714285714,0.7142857142857143,113.60510915210405,123.14699368930549,113.45809664261591,116.84690878860224,0.14701250948813538,6.300084900703254,-7.666666666666667,0.6,0.2857142857142857,7.0,7.6,6.142857142857143,0.3333333333333333,0.6,0.3333333333333333,0.6,111.4,110.8,124.6,117.0,3,0.0,0.0,7.0,7.0,0.0
2025-11-06,Indiana Pacers,Brooklyn Nets,-9,-5.425954316296759,-19.547776100718732,0.16253358712658617,0.0,0.14285714285714285,0.0,112.52133641210725,111.3078668499838,119.6701186645453,127.21401632661042,-7.148782252438053,-15.906149476626624,-5.666666666666667,-4.6,-7.714285714285714,-15.0,-16.8,-15.714285714285714,0.3333333333333333,0.2,0.0,0.0,110.4,115.0,108.4,125.2,0,0.0,0.0,7.0,7.0,0.0
2025-11-06,New York Knicks,Minnesota Timberwolves,23,12.00273499354404,5.376532720138158,0.5748387995185391,0.5836796698394199,0.5714285714285714,0.5714285714285714,116.9320443297119,117.33511364128566,113.85662747890788,115.00532913422484,3.075416850804018,2.329784507060822,6.333333333333333,0.2,2.7142857142857144,10.666666666666666,4.6,1.2857142857142858,0.6666666666666666,0.4,0.6666666666666666,0.6,118.0,117.8,118.0,113.4,0,0.0,0.0,7.0,7.0,0.0
2025-11-06,Detroit Pistons,Utah Jazz,11,4.513362776525026,-10.903183697051253,0.7435776925446271,0.42114608271283377,0.7142857142857143,0.42857142857142855,116.2350045643364,114.4051202731595,112.15593600763049,118.59586780490217,4.07906855670592,-4.190747531742673,13.0,4.8,3.4285714285714284,-14.333333333333334,-8.2,-3.0,1.0,0.8,0.3333333333333333,0.4,117.0,112.2,115.2,123.4,0,0.0,0.0,7.0,7.0,0.0
2025-11-06,Memphis Grizzlies,Houston Rockets,-15,-2.8228603092364453,22.655895703489666,0.335885567505463,0.8267235333264039,0.375,0.8,114.38978262262951,124.79967041553991,119.62301818655006,109.12106299581262,-5.233235563920545,15.678607419727285,-8.666666666666666,-7.6,-4.875,17.666666666666668,15.4,15.4,0.0,0.2,1.0,0.8,110.8,118.4,125.0,109.6,0,0.0,0.0,8.0,5.0,0.0
2025-11-06,Sacramento Kings,Golden State Warriors,5,-3.1385739586574823,-11.321703298827511,0.28571101243765007,0.5626397885404231,0.2857142857142857,0.5714285714285714,117.07749995865645,116.51718870658777,121.87869476999619,114.29951623497092,-4.801194811339741,2.2176724716168508,-5.666666666666667,-6.0,-4.714285714285714,-1.3333333333333333,5.6,2.0,0.3333333333333333,0.2,0.3333333333333333,0.6,118.6,124.6,113.2,107.6,1,0.0,0.0,7.0,7.0,0.0
2025-11-07,Phoenix Suns,LA Clippers,13,9.653420483431793,-19.96535651033563,0.38060216447472806,0.4068449199649355,0.375,0.42857142857142855,117.05385784074477,111.61887409165796,119.47712502258037,115.63985629643501,-2.423267181835598,-4.020982204777056,7.666666666666667,3.6,-3.375,-6.0,-6.0,-3.4285714285714284,0.6666666666666666,0.4,0.3333333333333333,0.4,120.4,116.8,109.0,115.0,0,0.0,0.0,8.0,7.0,0.0
2025-11-08,Washington Wizards,Cleveland Cavaliers,-33,-20.79462889660779,-0.22414523679856427,0.10379810487464783,0.6384000662554115,0.125,0.625,110.79707989106201,116.49914986803915,128.23857966126812,114.64465303875859,-17.441499770206107,1.8544968292805635,-25.666666666666668,-20.2,-16.25,2.6666666666666665,1.8,1.625,0.0,0.0,0.6666666666666666,0.6,109.0,129.2,114.2,112.4,0,0.0,0.0,8.0,8.0,0.0
2025-11-08,Minnesota Timberwolves,Utah Jazz,40,-3.4410341079950046,-10.925319744465424,0.4918502187409347,0.3548877982356024,0.5,0.375,116.81040519099034,112.6107697269351,118.46571786637249,117.87280678418601,-1.6553126753821488,-5.262037057250907,3.3333333333333335,-0.8,-1.75,-10.666666666666666,-11.2,-4.0,0.6666666666666666,0.4,0.3333333333333333,0.2,118.0,118.8,108.2,119.4,0,0.0,0.0,8.0,8.0,0.0
2025-11-08,San Antonio Spurs,Houston Rockets,11,11.546169183407446,19.92514216832496,0.6632672274203083,0.8608276964574764,0.7142857142857143,0.8333333333333334,117.45879661935197,124.64227979680089,110.56326132983656,109.09723545455678,6.895535289515408,15.545044342244111,-2.6666666666666665,4.2,8.285714285714286,16.666666666666668,19.2,15.333333333333334,0.3333333333333333,0.6,1.0,1.0,116.0,111.8,127.6,108.4,0,0.0,0.0,7.0,6.0,0.0
2025-11-08,Orlando Magic,Boston Celtics,13,-4.36938278220594,4.842926676493629,0.38060216447472806,0.47287044826934177,0.375,0.4444444444444444,116.53939438864533,113.87657206668605,117.37894202502318,109.32604663747665,-0.8395476363778442,4.550525429209401,10.666666666666666,0.2,-1.375,0.0,4.2,4.0,0.6666666666666666,0.4,0.3333333333333333,0.6,120.0,119.8,114.8,110.6,1,0.0,0.0,8.0,9.0,0.0
2025-11-08,Brooklyn Nets,Detroit Pistons,-18,-13.394222537095379,2.9426373609379923,0.15732850713088745,0.7839202313716385,0.125,0.75,111.41675912521163,115.88337463279865,123.40446128630185,110.71544626416406,-11.987702161090226,5.167928368634591,-10.333333333333334,-12.8,-12.625,10.333333333333334,5.8,4.375,0.3333333333333333,0.2,1.0,0.8,109.4,122.2,116.0,110.2,0,0.0,0.0,8.0,8.0,0.0
2025-11-08,Miami Heat,Charlotte Hornets,18,17.82911315181152,-2.7121213029574394,0.481071559124524,0.3548877982356024,0.5,0.375,121.41429586866937,119.31578172110962,117.9337364013967,119.84380456432406,3.48055946727267,-0.528022843214444,-6.333333333333333,0.4,4.75,0.6666666666666666,-8.2,0.0,0.3333333333333333,0.4,0.3333333333333333,0.2,119.4,119.0,113.4,121.6,-1,0.0,0.0,8.0,8.0,0.0
2025-11-08,Milwaukee Bucks,Chicago Bulls,16,7.355177906291307,-0.41572187597244564,0.5944610180975737,0.8374664128734138,0.625,0.8571428571428571,119.00066753516327,120.50390067742238,119.59041341807036,116.15206019765363,-0.5897458829070814,4.351840479768754,-9.333333333333334,-1.6,0.75,0.0,3.6,4.857142857142857,0.3333333333333333,0.6,0.6666666666666666,0.8,118.2,119.8,123.6,120.0,0,0.0,0.0,8.0,7.0,0.0
2025-11-08,Sacramento Kings,Oklahoma City Thunder,-31,-0.23565567586620356,9.186037950127414,0.3980890325108676,0.8426714928691126,0.375,0.875,117.69462103438188,122.0049775425483,120.95380849795453,109.0169369993454,-3.259187463572644,12.9880405432029,0.3333333333333333,-3.6,-3.5,16.0,14.6,12.875,0.6666666666666666,0.4,0.6666666666666666,0.8,118.8,122.4,123.2,108.6,0,0.0,0.0,8.0,8.0,0.0
2025-11-08,Memphis Grizzlies,Dallas Mavericks,14,-5.219557139775762,-9.93071302067126,0.2874205630394986,0.23903851119841904,0.3333333333333333,0.25,113.61208966959104,105.97550239789298,120.25457388187729,112.8085513961192,-6.642484212286249,-6.833048998226218,-12.0,-8.0,-6.0,-7.333333333333333,-5.4,-7.5,0.0,0.2,0.0,0.2,109.0,117.0,102.4,107.8,0,0.0,0.0,9.0,8.0,0.0
2025-11-08,Atlanta Hawks,Toronto Raptors,-12,-6.517577152480156,0.4825850702455304,0.5258794894430799,0.5379306716056155,0.5,0.5,117.20376797403028,120.15267205991127,116.64911036437246,116.57732738740981,0.5546576096578235,3.5753446725014584,9.0,5.4,-0.75,17.333333333333332,3.2,2.5,0.6666666666666666,0.6,1.0,0.6,120.8,115.4,116.2,113.0,0,0.0,0.0,8.0,8.0,0.0
2025-11-08,Denver Nuggets,Golden State Warriors,25,17.441739800276366,-9.573365325488746,0.7334221993502894,0.47412051055692,0.7142857142857143,0.5,124.07493128291527,116.43582017947537,113.11368071523853,115.35369334277767,10.961250567676743,1.0821268366976966,4.666666666666667,12.2,11.0,0.3333333333333333,2.0,1.125,0.6666666666666666,0.8,0.3333333333333333,0.4,121.6,109.4,110.2,108.2,0,0.0,0.0,7.0,8.0,0.0
2025-11-09,Cleveland Cavaliers,Chicago Bulls,6,3.5813211364192234,-5.974421240278084,0.6905754024390325,0.7057090723637802,0.6666666666666666,0.75,121.04441465469101,118.8513376647924,114.69592613212619,117.70142186507165,6.348488522564821,1.1499157997207448,17.333333333333332,4.2,5.111111111111111,-8.666666666666666,-0.6,2.25,1.0,0.6,0.3333333333333333,0.6,120.6,116.4,120.0,120.6,0,0.0,0.0,9.0,8.0,0.0
2025-11-09,LA Clippers,Phoenix Suns,-11,1.8190591593676406,-15.436280797507974,0.34283661607306687,0.46997521818431537,0.375,0.4444444444444444,110.10555099053744,116.7575062286067,115.53918866053858,116.95534670217722,-5.433637670001147,-0.1978404735705226,-11.0,-10.0,-4.625,4.666666666666667,7.0,-1.5555555555555556,0.0,0.2,0.6666666666666666,0.6,106.6,116.6,116.6,109.6,0,0.0,0.0,8.0,9.0,0.0
2025-11-09,Atlanta Hawks,Los Angeles Lakers,20,-8.033802700742875,5.315916583315207,0.45000021903053566,0.8887519457337935,0.4444444444444444,0.875,114.28856172577503,120.8014295670811,115.54541850073221,116.27226086156239,-1.2568567749571855,4.529168705518714,-1.6666666666666667,4.0,-2.0,6.666666666666667,5.2,4.625,0.3333333333333333,0.6,1.0,1.0,115.6,111.6,120.8,115.6,-2,0.0,0.0,9.0,8.0,0.0
2025-11-09,Washington Wizards,Dallas Mavericks,-6,-24.170161212828646,-11.3821721620669,0.08882105285758961,0.20454759038033288,0.1111111111111111,0.2222222222222222,111.40352018369667,105.6904567103171,131.08995946922863,113.55762668875684,-19.68643928553196,-7.8671699784397475,-26.333333333333332,-25.8,-18.11111111111111,-8.0,-6.8,-8.222222222222221,0.0,0.0,0.0,0.2,105.2,131.0,104.4,111.2,0,0.0,0.0,9.0,9.0,0.0
2025-11-09,Miami Heat,Portland Trail Blazers,5,17.89006615886348,3.1989800778300275,0.5559478611678882,0.6451122017643978,0.5555555555555556,0.625,122.07596815442757,120.14474812813388,116.50039533040956,117.89583139539604,5.5755728240180105,2.2489167327378397,3.0,-1.4,6.222222222222222,-1.3333333333333333,2.4,2.625,0.6666666666666666,0.4,0.6666666666666666,0.8,115.8,117.2,120.6,118.2,-2,0.0,0.0,9.0,8.0,0.0
2025-11-09,Denver Nuggets,Indiana Pacers,17,19.169857906978866,-9.807410947732158,0.7753624867607437,0.13696242050533233,0.75,0.125,124.84978499169127,111.02335876849943,111.6798389338425,118.46339034553564,13.169946057848762,-7.440031577036208,13.666666666666666,14.6,12.75,-2.0,-5.6,-7.875,1.0,0.8,0.3333333333333333,0.2,122.0,107.4,109.0,114.6,-2,0.0,0.0,8.0,8.0,0.0
2025-11-09,Philadelphia 76ers,Toronto Raptors,10,4.878969320549217,3.1159230020677438,0.5680883482745483,0.6046027594554596,0.625,0.5555555555555556,122.80921037734761,118.54345048720334,119.23092200730963,113.75251039301176,3.5782883700379813,4.790940094191583,3.6666666666666665,3.0,4.0,17.666666666666668,9.2,3.5555555555555554,0.3333333333333333,0.4,1.0,0.8,121.6,118.6,117.4,108.2,2,0.0,0.0,8.0,9.0,0.0
